timelst,entropy_for_whole_project,NumEliteUser,NumPeripheralUser,RatioEliteUser,ProjectAge,NumOpenIssue,NumOpenPull,IssueAvgEvent,UserAvgEvent,entropy_for_peripheral_developer,entropy_for_whole_project_standard,NumEliteUser_standard,NumPeripheralUser_standard,RatioEliteUser_standard,projectAge_standard,NumOpenIssue_standard,NumOpenPull_standard,IssueAvgEvent_standard,UserAvgEvent_standard,entropy_for_peripheral_developer_standard
2010-08-17,0.0,0,7,0.0,2059,63,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6845607616846665,-1.349396539467439,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-18,0.0,0,7,0.0,2060,63,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6837384230165262,-1.349396539467439,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-19,0.0,0,7,0.0,2061,63,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6829160843483864,-1.349396539467439,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-20,6.0,0,7,0.0,2062,63,0,1.0,1.5,3.0,-1.1320565546663766,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6820937456802465,-1.349396539467439,-1.0739562630890045,-1.678604557915737,-1.5413327813730429,-1.16909630270028
2010-08-21,0.0,0,7,0.0,2063,65,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6812714070121064,-1.3484973541501266,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-22,0.0,0,7,0.0,2064,65,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6804490683439666,-1.3484973541501266,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-23,2.0,0,7,0.0,2065,65,0,1.0,1.0,1.0,-1.134552063093514,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6796267296758267,-1.3484973541501266,-1.0739562630890045,-1.678604557915737,-1.6676001227362116,-1.177343194438501
2010-08-24,12.0,0,7,0.0,2066,66,0,1.0,6.0,6.0,-1.1283132920256704,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6788043910076866,-1.3480477614914703,-1.0739562630890045,-1.678604557915737,-0.4049267091045251,-1.1567259650929482
2010-08-25,0.0,0,7,0.0,2067,70,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6779820523395468,-1.3462493908568456,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-26,4.0,0,7,0.0,2068,70,0,1.0,1.0,2.0,-1.1333043088799453,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6771597136714067,-1.3462493908568456,-1.0739562630890045,-1.678604557915737,-1.6676001227362116,-1.1732197485693907
2010-08-27,2.7548875021634687,0,7,0.0,2069,72,0,2.0,2.0,1.8365916681089791,-1.1340811060627167,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6763373750032668,-1.345350205539533,-1.0739562630890045,-1.2052359325033617,-1.4150654400098743,-1.173893553980505
2010-08-28,0.0,0,7,0.0,2070,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.675515036335127,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-29,0.0,0,7,0.0,2071,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.674692697666987,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-30,0.0,0,7,0.0,2072,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.673870358998847,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-08-31,0.0,0,7,0.0,2073,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.673048020330707,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-01,0.0,0,7,0.0,2074,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6722256816625671,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-02,2.0,0,7,0.0,2075,72,0,1.0,1.0,1.0,-1.134552063093514,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6714033429944273,-1.345350205539533,-1.0739562630890045,-1.678604557915737,-1.6676001227362116,-1.177343194438501
2010-09-03,0.0,0,7,0.0,2076,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6705810043262872,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-04,0.0,0,7,0.0,2077,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6697586656581471,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-05,0.0,0,7,0.0,2078,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6689363269900075,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-06,0.0,0,7,0.0,2079,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6681139883218674,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-07,0.0,0,7,0.0,2080,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6672916496537276,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-08,0.0,0,7,0.0,2081,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6664693109855877,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-09,0.0,0,7,0.0,2082,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6656469723174476,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-10,0.0,0,7,0.0,2083,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6648246336493078,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-11,0.0,0,7,0.0,2084,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6640022949811677,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-12,0.0,0,7,0.0,2085,72,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.6631799563130278,-1.345350205539533,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-13,5.245112497836532,0,7,0.0,2086,72,0,2.0,2.0,3.4338343733773984,-1.132527511697174,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.662357617644888,-1.345350205539533,-1.0739562630890045,-1.2052359325033617,-1.4150654400098743,-1.1673074101454988
2010-09-14,0.0,0,7,0.0,2087,74,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.661535278976748,-1.3444510202222206,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-15,0.0,0,7,0.0,2088,74,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.660712940308608,-1.3444510202222206,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-16,2.0,0,7,0.0,2089,74,0,1.0,1.0,1.0,-1.134552063093514,-1.3317674322955615,-1.303871680741482,-2.099225792548808,-1.659890601640468,-1.3444510202222206,-1.0739562630890045,-1.678604557915737,-1.6676001227362116,-1.177343194438501
2010-09-17,0.0,0,8,0.0,2090,75,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.659068262972328,-1.3440014275635643,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-18,0.0,0,8,0.0,2091,75,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6582459243041885,-1.3440014275635643,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-19,0.0,0,8,0.0,2092,75,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6574235856360482,-1.3440014275635643,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-20,0.0,0,8,0.0,2093,75,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6566012469679083,-1.3440014275635643,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-21,2.0,0,8,0.0,2094,75,0,1.0,1.0,1.0,-1.134552063093514,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6557789082997685,-1.3440014275635643,-1.0739562630890045,-1.678604557915737,-1.6676001227362116,-1.177343194438501
2010-09-22,16.0,0,8,0.0,2095,76,0,1.0,3.5,8.0,-1.125817783598533,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6549565696316284,-1.3435518349049085,-1.0739562630890045,-1.678604557915737,-1.0362634159203683,-1.1484790733547272
2010-09-23,0.0,0,8,0.0,2096,81,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6541342309634883,-1.3413038716116272,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-24,0.0,0,8,0.0,2097,81,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6533118922953485,-1.3413038716116272,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-25,0.0,0,8,0.0,2098,81,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6524895536272086,-1.3413038716116272,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-26,0.0,0,8,0.0,2099,81,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.6516672149590688,-1.3413038716116272,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
2010-09-27,0.0,0,8,0.0,2100,81,0,0.0,0.0,0.0,-1.135799817307083,-1.3317674322955615,-1.3027617369531828,-2.099225792548808,-1.650844876290929,-1.3413038716116272,-1.0739562630890045,-2.1519731833281126,-1.9201348054625489,-1.1814666403076115
