timelst,communicative,organizational,typical,supportive,entropy_for_peripheral_developer,communicative_standard,organizational_standard,typical_standard,supportive_standard,entropy_for_peripheral_developer_standard
2010-01-21,1,1,0,1,1.9219280948873625,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8275760882500304
2010-01-22,1,0,0,0,1.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-01-23,1,0,0,0,2.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8269087224939727
2010-01-24,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-01-25,1,1,0,1,39.57990405171694,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.5056722797062057
2010-01-26,1,1,0,1,19.18867910941816,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6799783278412588
2010-01-27,1,1,0,1,25.92481250360578,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6223972460291605
2010-01-28,1,0,0,0,7.33659166810898,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.7812910508332107
2010-01-29,1,1,0,1,18.19518976993427,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6884707652068297
2010-01-30,0,0,0,1,6.339850002884624,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.7898112893754482
2010-01-31,1,0,0,1,3.207542262563648,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.8165865412449731
2010-02-01,1,0,0,0,2.622556248918266,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8215870549728801
2010-02-02,1,1,0,1,14.906389555564456,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7165837289985916
2010-02-03,0,0,0,1,5.855388542207534,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.7939525100683351
2010-02-04,1,1,0,1,16.169925001442312,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7057829129185008
2010-02-05,1,0,0,0,1.8365916681089791,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8283055517989735
2010-02-06,1,0,0,0,1.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-02-07,1,0,0,0,8.088220835496802,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.7748660562484743
2010-02-08,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-02-09,0,1,0,1,4.0,-1.5963012481195138,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8098125403246045
2010-02-10,1,1,0,1,6.169925001442312,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7912638237653422
2010-02-11,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-02-12,1,1,0,1,18.10701770959536,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.689224468009731
2010-02-13,1,0,0,0,4.169925001442312,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8083600059347105
2010-02-14,1,0,0,0,1.6225562489182657,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8301351460575642
2010-02-15,1,0,0,0,1.8365916681089791,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8283055517989735
2010-02-16,1,1,0,1,19.88369877675606,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6740372364192075
2010-02-17,1,1,0,1,17.91829583405449,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6908376797915268
2010-02-18,1,0,0,1,7.5,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.77989422152821
2010-02-19,1,0,0,1,13.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.7328797205624471
2010-02-20,1,1,0,1,1.7924812503605778,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8286826116676702
2010-02-21,0,0,0,0,1.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-02-22,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-02-23,1,1,0,1,19.828710996207064,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.674507276975885
2010-02-24,1,0,0,0,2.836591668108979,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8197574607142893
2010-02-25,1,1,0,1,35.81987375268511,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.5378133611835019
2010-02-26,1,1,0,1,10.709266548379585,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7524611187576313
2010-02-27,0,0,0,0,0.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-02-28,0,0,0,0,3.169925001442312,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8169080970193947
2010-03-01,1,1,0,1,10.95087389937008,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7503958371146353
2010-03-02,1,1,0,1,13.505634287546712,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7285575126169584
2010-03-03,1,1,0,1,9.724218677079175,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7608813976842814
2010-03-04,1,1,0,1,9.061390232700903,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7665473156003465
2010-03-05,1,1,0,1,27.678062082122832,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6074103089378126
2010-03-06,1,1,0,1,9.584962500721156,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7620717721638947
2010-03-07,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-03-08,1,1,0,1,19.598743691938196,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6764730584392745
2010-03-09,0,0,0,0,0.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-03-10,1,0,0,0,0.9182958340544896,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8361552282311573
2010-03-11,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-03-12,1,0,0,0,6.731568569324174,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.7864628433899611
2010-03-13,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-03-14,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-03-15,1,1,0,1,9.377443751081731,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7638456613375922
2010-03-16,1,1,0,1,11.10375937481971,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7490889581449666
2010-03-17,0,1,0,1,3.836591668108979,-1.5963012481195138,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8112093696296052
2010-03-18,1,0,0,0,1.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-03-19,1,0,0,1,8.622556248918265,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.7702985084647753
2010-03-20,0,0,0,0,1.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-03-21,0,0,0,0,0.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-03-22,1,0,0,0,4.091725982342837,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8090284582727058
2010-03-23,1,1,0,1,9.443856189774724,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7632779617624885
2010-03-24,1,1,0,1,2.9182958340544896,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8190590460617889
2010-03-25,1,1,0,1,19.0,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6815911740543423
2010-03-26,1,0,0,0,2.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8269087224939727
2010-03-27,0,0,0,0,3.169925001442312,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8169080970193947
2010-03-28,0,0,0,0,0.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-03-29,1,1,0,1,9.272674880270603,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7647412351881253
2010-03-30,0,1,0,1,12.687712379549447,-1.5963012481195138,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7355491835866776
2010-03-31,0,1,0,1,8.006516669551292,-1.5963012481195138,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7755644709009747
2010-04-01,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-04-02,0,0,0,0,0.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-04-03,1,1,0,1,2.0,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8269087224939727
2010-04-04,0,0,0,0,1.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-04-05,0,0,0,0,0.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-04-06,1,1,0,1,21.43896762088005,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6607426566784642
2010-04-07,1,1,0,1,20.743941257101163,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.666683805342303
2010-04-08,1,1,0,1,22.12880832322861,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6548458355208663
2010-04-09,0,0,0,0,2.836591668108979,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8197574607142893
2010-04-10,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-04-11,0,1,0,1,11.0,-1.5963012481195138,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7499759027318155
2010-04-12,1,0,0,1,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.844004904663341
2010-04-13,0,0,0,0,8.96240625180289,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.7673934396849873
2010-04-14,1,0,0,0,1.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-04-15,1,0,0,1,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.844004904663341
2010-04-16,0,0,0,0,6.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.7927163581552361
2010-04-17,0,0,0,0,0.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-04-18,1,0,0,0,1.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-04-19,1,1,0,1,8.503258334775646,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7713182779010791
2010-04-20,1,1,0,1,0.9182958340544896,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8361552282311573
2010-04-21,1,1,0,1,6.616049586519651,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7874503101769842
2010-04-22,1,0,0,0,4.168407942296261,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8083729738944718
2010-04-23,1,0,0,0,0.0,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-04-24,0,0,0,0,1.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-04-25,0,0,0,0,1.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.8354568135786569
2010-04-26,1,1,0,1,28.20495476710853,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.6029063822747011
2010-04-27,1,1,0,1,55.57268229617389,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.3689645545754326
2010-04-28,1,1,0,1,52.21403541919072,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.3976745740011747
2010-04-29,1,0,0,1,28.09834215973054,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-0.9450880540389776,-0.6038177165533438
2010-04-30,0,1,0,1,24.37744375108173,-1.5963012481195138,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.63562429506733
2010-05-01,1,0,0,0,19.459147917027245,-1.0866291506912475,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.6776663358382504
2010-05-02,1,1,0,1,4.993493337601385,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.801320068782761
2010-05-03,1,1,0,1,8.91829583405449,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.7677704995536841
2010-05-04,0,1,0,1,3.836591668108979,-1.5963012481195138,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8112093696296052
2010-05-05,1,1,0,1,3.893233335256416,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8107251914996406
2010-05-06,0,0,0,0,0.0,-1.5963012481195138,-1.218190940237038,-0.0565919103866993,-1.218782604929069,-0.844004904663341
2010-05-07,1,1,0,1,1.8365916681089791,-1.0866291506912475,0.2646793652605754,-0.0565919103866993,-0.9450880540389776,-0.8283055517989735
